s1,µA1,s2,µA2,s3,µA3,s4,µA4,Sensor 1 y(0.1),Sensor 2 y(0.1),Sensor 3 y(0.1),Sensor 4 y(0.1),Sensor 1 y(0.01),Sensor 2 y(0.01),Sensor 3 y(0.01),Sensor 4 y(0.01),Sensor 1 y(0.001),Sensor 2 y(0.001),Sensor 3 y(0.001),Sensor 4 y(0.001)
1652.5,0.0112057,1652.5,0.802283,1652.5,2.1751,1652.5,27.4809,0.010085130000000001,0.7228179,1.9602620000000002,24.74049,0.011093643,0.79519509,2.1566222,27.215499,0.011194494300000002,0.802432809,2.1762582200000002,27.462999900000003
1652.75,0.0112057,1652.75,0.80276,1652.75,2.17463,1652.75,27.4743,0.010085130000000001,0.7221023999999999,1.9575430000000003,24.73215,0.011093643,0.7942649399999999,2.1533443,27.206024999999997,0.011194494300000002,0.8014811940000001,2.17292443,27.4534125
1653.0,0.0112057,1653.0,0.801806,1653.0,2.17224,1653.0,27.4328,0.010085130000000001,0.7223886,1.956928,24.722720000000002,0.011093643,0.79472286,2.1528598,27.199142,0.011194494300000002,0.801956286,2.17245298,27.4467842
1653.25,0.0112057,1653.25,0.803237,1653.25,2.17081,1653.25,27.4223,0.010085130000000001,0.7217685,1.954873,24.688470000000002,0.011093643,0.7938022499999999,2.1505033,27.158367,0.011194494300000002,0.801005625,2.1700663299999996,27.405356700000002
1653.5,0.0112057,1653.5,0.800376,1653.5,2.17033,1653.5,27.4155,0.010085130000000001,0.7226272,1.953681,24.67939,0.011093643,0.79517602,2.1490970999999996,27.148009000000002,0.011194494300000002,0.802430902,2.1686387099999997,27.394870899999997
1653.75,0.0112057,1653.75,0.798469,1653.75,2.1689,1653.75,27.4037,0.010085130000000001,0.7201477000000001,1.9531539999999998,24.67277,0.011093643,0.7923531699999999,2.1486123999999998,27.141227,0.011194494300000002,0.7995737169999999,2.1681582399999995,27.388072700000002
1654.0,0.0112057,1654.0,0.797038,1654.0,2.167,1654.0,27.4032,0.010085130000000001,0.7184790000000001,1.9518199999999999,24.66328,0.011093643,0.79047,2.147192,27.129658,0.011194494300000002,0.7976690999999999,2.1667292,27.3762958
1654.25,0.0112057,1654.25,0.795608,1654.25,2.16366,1654.25,27.4042,0.010085130000000001,0.7171912,1.9499659999999999,24.662979999999997,0.011093643,0.78905332,2.1452966,27.129177999999996,0.011194494300000002,0.7962395320000001,2.1648296599999997,27.3757978
1654.5,0.0112057,1654.5,0.795608,1654.5,2.1627,1654.5,27.3918,0.010085130000000001,0.7160472,1.947198,24.66254,0.011093643,0.78765192,2.1420138000000004,27.130034,0.011194494300000002,0.794812392,2.1614953800000003,27.3767834
1654.75,0.0112057,1654.75,0.795608,1654.75,2.16127,1654.75,27.3698,0.010085130000000001,0.7160472,1.946287,24.65042,0.011093643,0.78765192,2.1410587,27.117662,0.011194494300000002,0.794812392,2.16053587,27.3643862
1655.0,0.0112057,1655.0,0.796561,1655.0,2.15984,1655.0,27.3431,0.010085130000000001,0.7161425,1.945,24.63015,0.011093643,0.78766145,2.139643,27.095835,0.011194494300000002,0.794813345,2.1591072999999996,27.342403500000003
1655.25,0.0112057,1655.25,0.795131,1655.25,2.15984,1655.25,27.3284,0.010085130000000001,0.7167619,1.943856,24.607319999999998,0.011093643,0.78858109,2.1382415999999997,27.069522000000003,0.011194494300000002,0.795763009,2.15768016,27.3157422
1655.5,0.0112057,1655.5,0.794296,1655.5,2.15889,1655.5,27.3365,0.010085130000000001,0.7155344,1.943761,24.59637,0.011093643,0.78717134,2.1382320999999997,27.055197,0.011194494300000002,0.794335034,2.15767921,27.3010797
1655.75,0.0112057,1655.75,0.792747,1655.75,2.15698,1655.75,27.3074,0.010085130000000001,0.7147115,1.94281,24.59994,0.011093643,0.7863375499999999,2.1372820000000003,27.062844,0.011194494300000002,0.7935001549999999,2.1567292,27.3091344
1656.0,0.0107288,1656.0,0.792747,1656.0,2.15508,1656.0,27.3231,0.010037440000000002,0.7134723,1.941092,24.57823,0.011088874,0.7848195299999999,2.1353912,27.034483,0.0111940174,0.791954253,2.15482112,27.2801083
1656.25,0.0107288,1656.25,0.793223,1656.25,2.15412,1656.25,27.2983,0.00965592,0.7135199,1.9394759999999998,24.588310000000003,0.010621512,0.78482429,2.1335196,27.049621000000002,0.0107180712,0.791954729,2.15292396,27.2957521
1656.5,0.0107288,1656.5,0.79227,1656.5,2.15221,1656.5,27.2983,0.00965592,0.7138054,1.9385169999999998,24.56847,0.010621512,0.78528124,2.1325597,27.025317,0.0107180712,0.792428824,2.1519639699999997,27.2710017
1656.75,0.0107288,1656.75,0.793223,1656.75,2.1484,1656.75,27.3026,0.00965592,0.7131383000000001,1.9366080000000003,24.568900000000003,0.010621512,0.78435683,2.1306498000000005,27.025360000000003,0.0107180712,0.791478683,2.15005398,27.271006
1657.0,0.0107288,1657.0,0.792747,1657.0,2.15126,1657.0,27.3141,0.00965592,0.7138531,1.9338460000000002,24.57349,0.010621512,0.78528601,2.1269446,27.029689,0.0107180712,0.7924293010000001,2.14625446,27.275308900000002
1657.25,0.0107288,1657.25,0.790839,1657.25,2.1484,1657.25,27.2968,0.00965592,0.7132814999999999,1.9358480000000002,24.58096,0.010621512,0.78480045,2.1297188000000005,27.040786,0.0107180712,0.791952345,2.14910588,27.2867686
1657.5,0.0107288,1657.5,0.791793,1657.5,2.14792,1657.5,27.2869,0.00965592,0.7118504999999999,1.9335120000000001,24.56613,0.010621512,0.78294015,2.1269112,27.023733000000004,0.0107180712,0.790049115,2.14625112,27.269493300000004
1657.75,0.0107288,1657.75,0.790362,1657.75,2.14697,1657.75,27.2835,0.00965592,0.7124706000000001,1.9330330000000002,24.557869999999998,0.010621512,0.78386076,2.1264313,27.013997,0.0107180712,0.7909997759999999,2.14577113,27.2596097
1658.0,0.0107288,1658.0,0.789409,1658.0,2.14458,1658.0,27.2544,0.00965592,0.7112305,1.932034,24.55224,0.010621512,0.78244885,2.1254764,27.010374,0.0107180712,0.7895706849999999,2.14482064,27.2561874
1658.25,0.0107288,1658.25,0.789409,1658.25,2.13982,1658.25,27.253,0.00965592,0.7104681,1.929646,24.528820000000003,0.010621512,0.7815149100000001,2.1230866,26.981842,0.0107180712,0.788619591,2.14243066,27.2271442
1658.5,0.0107288,1658.5,0.788455,1658.5,2.13886,1658.5,27.223,0.00965592,0.7103727000000001,1.925742,24.5247,0.010621512,0.7815053700000001,2.1184122,26.98017,0.0107180712,0.788618637,2.13767922,27.225717
1658.75,0.0107288,1658.75,0.788693,1658.75,2.14125,1658.75,27.2139,0.00965592,0.7096333,1.925213,24.499789999999997,0.010621512,0.78057283,2.1174953000000003,26.950678999999997,0.0107180712,0.787666783,2.1367235300000003,27.1957679
1659.0,0.0107288,1659.0,0.788455,1659.0,2.14029,1659.0,27.2006,0.00965592,0.7097998999999999,1.9270289999999999,24.49118,0.010621512,0.78080369,2.1198279,26.941627999999998,0.0107180712,0.787904069,2.1391077899999997,27.1866728
1659.25,0.0107288,1659.25,0.788455,1659.25,2.13696,1659.25,27.2397,0.00965592,0.7096095,1.9259279999999999,24.484450000000002,0.010621512,0.78057045,2.1188537999999997,26.928985,0.0107180712,0.787666545,2.13814638,27.1734385
1659.5,0.0107288,1659.5,0.787024,1659.5,2.13743,1659.5,27.2277,0.00965592,0.7094663999999999,1.9233110000000002,24.51453,0.010621512,0.7805561400000001,2.1155951,26.967183,0.0107180712,0.7876651139999999,2.13482351,27.2124483
1659.75,0.0107288,1659.75,0.786071,1659.75,2.13684,1659.75,27.2239,0.00965592,0.7082263,1.9236280000000001,24.50455,0.010621512,0.7791442299999999,2.1160498,26.955385,0.0107180712,0.786236023,2.1352919800000003,27.2004685
1660.0,0.0107288,1660.0,0.785594,1660.0,2.13648,1660.0,27.1963,0.00965592,0.7074162,1.92312,24.49875,0.010621512,0.77820552,2.115468,26.951385000000002,0.0107180712,0.7852844519999999,2.1347028,27.196648500000002
1660.25,0.0107288,1660.25,0.786548,1660.25,2.13648,1660.25,27.1767,0.00965592,0.70713,1.922832,24.47471,0.010621512,0.7777476,2.1151152,26.924141000000002,0.0107180712,0.78480936,2.1343435200000003,27.1690841
1660.5,0.0107288,1660.5,0.78464,1660.5,2.13648,1660.5,27.1815,0.00965592,0.7077024,1.922832,24.45951,0.010621512,0.7786634400000001,2.1151152,26.904981,0.0107180712,0.785759544,2.1343435200000003,27.1495281
1660.75,0.0107288,1660.75,0.785117,1660.75,2.136,1660.75,27.1734,0.00965592,0.7062237,1.922784,24.46254,0.010621512,0.77679837,2.1151104,26.909603999999998,0.0107180712,0.783855837,2.13434304,27.1543104
1661.0,0.0107288,1661.0,0.78464,1661.0,2.13505,1661.0,27.172,0.00965592,0.7065576,1.9223050000000002,24.45592,0.010621512,0.77726106,2.1146305,26.901652000000002,0.0107180712,0.784331406,2.13386305,27.146225200000003
1661.25,0.0107288,1661.25,0.785594,1661.25,2.13362,1661.25,27.161,0.00965592,0.7062714,1.921402,24.4537,0.010621512,0.77680314,2.1136852,26.90017,0.0107180712,0.783856314,2.13291352,27.144817
1661.5,0.0107288,1661.5,0.785594,1661.5,2.13171,1661.5,27.1252,0.00965592,0.7070346000000001,1.920067,24.44132,0.010621512,0.77773806,2.1122647000000003,26.889032000000004,0.0107180712,0.784808406,2.13148447,27.133803200000003
1661.75,0.0107288,1661.75,0.784998,1661.75,2.13219,1661.75,27.1467,0.00965592,0.706975,1.918587,24.414830000000002,0.010621512,0.7777321,2.1103977,26.854163,0.0107180712,0.78480781,2.12957877,27.098096299999998
1662.0,0.0107288,1662.0,0.784163,1662.0,2.12933,1662.0,27.1619,0.00965592,0.7064147,1.918685,24.43355,0.010621512,0.77713967,2.1108395,26.875384999999998,0.0107180712,0.784212167,2.13005495,27.1195685
1662.25,0.0107288,1662.25,0.78464,1662.25,2.12742,1662.25,27.1314,0.00965592,0.7057944,1.9162059999999999,24.442659999999997,0.010621512,0.77632614,2.1080176,26.889975999999997,0.0107180712,0.7833793140000002,2.12719876,27.1347076
1662.5,0.0107288,1662.5,0.78321,1662.5,2.12551,1662.5,27.1152,0.00965592,0.706033,1.9144869999999998,24.41664,0.010621512,0.7767793,2.1061267,26.859924,0.0107180712,0.78385393,2.12529067,27.1042524
1662.75,0.0107288,1662.75,0.781779,1662.75,2.12742,1662.75,27.1143,0.00965592,0.7047459,1.91315,24.40359,0.010621512,0.77536359,2.1042739999999998,26.844039000000002,0.0107180712,0.7824253589999999,2.1233864,27.0880839
1663.0,0.0107288,1663.0,0.781779,1663.0,2.12599,1663.0,27.11,0.00965592,0.7036011,1.9145349999999999,24.40244,0.010621512,0.77396121,2.1061314999999996,26.843114,0.0107180712,0.780997221,2.12529115,27.0871814
1663.25,0.0107288,1663.25,0.781779,1663.25,2.12646,1663.25,27.0976,0.00965592,0.7036011,1.9134379999999998,24.39776,0.010621512,0.77396121,2.1047347999999997,26.838776,0.0107180712,0.780997221,2.1238644799999995,27.0828776
1663.5,0.0107288,1663.5,0.781302,1663.5,2.12313,1663.5,27.1162,0.00965592,0.7035534,1.913481,24.3897,0.010621512,0.77395644,2.1051621,26.82681,0.0107180712,0.780996744,2.1243302099999997,27.070521
1663.75,0.0107288,1663.75,0.780826,1663.75,2.12027,1663.75,27.1019,0.00965592,0.7031242,1.9105310000000002,24.40315,0.010621512,0.77348422,2.1018701,26.844894999999998,0.0107180712,0.780520222,2.12100401,27.0890695
1664.0,0.0107288,1664.0,0.781302,1664.0,2.1236,1664.0,27.1195,0.00965592,0.702791,1.908576,24.39347,0.010621512,0.7730225000000001,2.0991006000000003,26.831057,0.0107180712,0.78004565,2.1181530600000005,27.0748157
1664.25,0.0107288,1664.25,0.780826,1664.25,2.12122,1664.25,27.0876,0.00965592,0.7031242,1.9110020000000003,24.40436,0.010621512,0.77348422,2.1023402,26.847986,0.0107180712,0.780520222,2.12147402,27.092348599999998
1664.5,0.0107288,1664.5,0.778441,1664.5,2.11931,1664.5,27.0823,0.00965592,0.7025049,1.9089070000000001,24.37831,0.010621512,0.77299389,2.0999887000000004,26.816670999999996,0.0107180712,0.780042789,2.1190968700000004,27.060507099999995
1664.75,0.0107288,1664.75,0.778918,1664.75,2.1155,1664.75,27.109,0.00965592,0.7006446000000001,1.9069980000000002,24.376739999999998,0.010621512,0.7706613600000001,2.0980788,26.811744,0.0107180712,0.7776630360000001,2.11718688,27.0552444
1665.0,0.0107288,1665.0,0.778441,1665.0,2.1155,1665.0,27.088,0.00965592,0.7009785000000001,1.90395,24.396000000000004,0.010621512,0.77112405,2.094345,26.8377,0.0107180712,0.778138605,2.1133845,27.081870000000002
1665.25,0.0107288,1665.25,0.776534,1665.25,2.1155,1665.25,27.0948,0.00965592,0.7004062000000001,1.90395,24.37988,0.010621512,0.7706375200000001,2.094345,26.817187999999998,0.0107180712,0.777660652,2.1133845,27.060918800000003
1665.5,0.0107288,1665.5,0.777011,1665.5,2.11597,1665.5,27.0861,0.00965592,0.6989283,1.903997,24.38445,0.010621512,0.76877343,2.0943497,26.823764999999998,0.0107180712,0.775757943,2.11338497,27.0676965
1665.75,0.0107288,1665.75,0.776534,1665.75,2.11359,1665.75,27.0961,0.00965592,0.6992622000000001,1.904135,24.37849,0.010621512,0.76923612,2.0947864999999997,26.815338999999998,0.0107180712,0.7762335119999999,2.1138516499999995,27.059023899999996
1666.0,0.0107288,1666.0,0.776057,1666.0,2.11121,1666.0,27.079,0.00965592,0.6988329,1.901993,24.384780000000003,0.010621512,0.76876389,2.0924302999999997,26.824968,0.0107180712,0.7757569889999999,2.1114740299999997,27.068986799999998
1666.25,0.0107288,1666.25,0.776534,1666.25,2.11168,1666.25,27.0656,0.00965592,0.698499,1.9001359999999998,24.369760000000003,0.010621512,0.7683012,2.0901026,26.808076,0.0107180712,0.77528142,2.10909926,27.0519076
1666.5,0.0107288,1666.5,0.776534,1666.5,2.11216,1666.5,27.0303,0.00965592,0.6988806,1.9005599999999998,24.35551,0.010621512,0.76876866,2.0905679999999998,26.794591,0.0107180712,0.775757466,2.1095688,27.0384991
1666.75,0.0107288,1666.75,0.77558,1666.75,2.11216,1666.75,27.0337,0.00965592,0.6987852,1.900944,24.327610000000004,0.010621512,0.76875912,2.0910384,26.760030999999998,0.0107180712,0.775756512,2.11004784,27.0032731
1667.0,0.0107288,1667.0,0.77558,1667.0,2.11037,1667.0,26.997,0.00965592,0.698022,1.900765,24.32666,0.010621512,0.7678242000000001,2.0910205,26.762995999999998,0.0107180712,0.77480442,2.1100460500000002,27.0066296
1667.25,0.010252,1667.25,0.775104,1667.25,2.10835,1667.25,26.9908,0.00960824,0.6979744,1.8991310000000001,24.29668,0.010616744,0.76781944,2.0892461000000004,26.726968,0.0107175944,0.7748039440000001,2.10825761,26.969996799999997
1667.5,0.0107288,1667.5,0.77415,1667.5,2.10882,1667.5,27.0065,0.00927448,0.6974982000000001,1.8975620000000002,24.293290000000002,0.010154248000000001,0.76734342,2.0872712,26.721049,0.0102422248,0.774327942,2.10624212,26.9638249
1667.75,0.010252,1667.75,0.773673,1667.75,2.10882,1667.75,26.9946,0.00960824,0.6966873,1.8979380000000001,24.30466,0.010616744,0.7664037300000001,2.0877318000000002,26.736316,0.0107175944,0.7733753729999999,2.10671118,26.9794816
1668.0,0.0107288,1668.0,0.774627,1668.0,2.10739,1668.0,27.0284,0.00927448,0.6964011,1.8977950000000001,24.29852,0.010154248000000001,0.7659458100000001,2.0877175,26.724991999999997,0.0102422248,0.7729002810000001,2.10670975,26.9676392
1668.25,0.0107288,1668.25,0.773196,1668.25,2.10835,1668.25,26.9893,0.00965592,0.6970212,1.8967470000000002,24.32165,0.010621512,0.7668664199999999,2.0863256999999997,26.757725,0.0107180712,0.7738509419999999,2.10528357,27.001332500000004
1668.5,0.010252,1668.5,0.771766,1668.5,2.10644,1668.5,27.0046,0.00960824,0.6957334000000001,1.8973240000000002,24.2919,0.010616744,0.76544974,2.0872474000000003,26.71956,0.0107175944,0.772421374,2.1062397400000004,26.962326
1668.75,0.010252,1668.75,0.771289,1668.75,2.10691,1668.75,27.0055,0.0092268,0.6945417,1.895843,24.30423,0.01014948,0.76404357,2.0853802999999997,26.734562999999998,0.010241748,0.770993757,2.10433403,26.9775963
1669.0,0.0107288,1669.0,0.773673,1669.0,2.10536,1669.0,26.9946,0.00927448,0.6943985,1.8960640000000002,24.30386,0.010154248000000001,0.76359995,2.0858254,26.735336000000004,0.0102422248,0.770520095,2.10480154,26.9784836
1669.25,0.0107288,1669.25,0.769858,1669.25,2.10405,1669.25,26.9989,0.00965592,0.6959242,1.894693,24.29557,0.010621512,0.7658981200000001,2.0842933,26.724697,0.0107180712,0.7728955120000001,2.1032533300000003,26.9676097
1669.5,0.010252,1669.5,0.773196,1669.5,2.10405,1669.5,26.9688,0.00960824,0.693206,1.893645,24.296,0.010616744,0.7621928,2.0830094999999997,26.72861,0.0107175944,0.76909148,2.10194595,26.971871
1669.75,0.010252,1669.75,0.772243,1669.75,2.10405,1669.75,26.9707,0.0092268,0.6957811,1.893645,24.27211,0.01014948,0.76545451,2.0830094999999997,26.699131,0.010241748,0.7724218509999999,2.10194595,26.941833100000004
1670.0,0.010252,1670.0,0.772719,1670.0,2.10346,1670.0,26.9645,0.0092268,0.6950663,1.893586,24.27301,0.01014948,0.76452533,2.0830035999999996,26.700931,0.010241748,0.771471233,2.10194536,26.9437231
1670.25,0.010252,1670.25,0.771289,1670.25,2.1031,1670.25,26.9621,0.0092268,0.6953041000000001,1.8930780000000003,24.26781,0.01014948,0.76497751,2.0824218,26.694831,0.010241748,0.7719448510000001,2.1013561800000002,26.937533100000003
1670.5,0.010252,1670.5,0.771766,1670.5,2.10262,1670.5,26.9693,0.0092268,0.6942078,1.892742,24.26661,0.01014948,0.76358088,2.0820642,26.692550999999998,0.010241748,0.770518188,2.10099642,26.9351451
1670.75,0.010252,1670.75,0.770335,1670.75,2.10262,1670.75,26.9598,0.0092268,0.6944463000000001,1.892358,24.271420000000003,0.01014948,0.76403403,2.0815938,26.699512,0.010241748,0.770992803,2.10051738,26.9423212
1671.0,0.010252,1671.0,0.770812,1671.0,2.10262,1671.0,26.9464,0.0092268,0.6933492,1.892358,24.262480000000004,0.01014948,0.76263642,2.0815938,26.690068,0.010241748,0.769565142,2.10051738,26.9328268
1671.25,0.010252,1671.25,0.769858,1671.25,2.10024,1671.25,26.9559,0.0092268,0.6936354000000001,1.89212,24.25271,0.01014948,0.7630943400000001,2.0815699999999997,26.677031000000003,0.010241748,0.7700402340000001,2.1005149999999997,26.9194631
1671.5,0.010252,1671.5,0.768905,1671.5,2.10215,1671.5,26.9364,0.0092268,0.6927769,1.890407,24.25836,0.01014948,0.76214989,2.0792566999999997,26.686145999999997,0.010241748,0.7690871890000001,2.09814167,26.9289246
1671.75,0.010252,1671.75,0.769382,1671.75,2.09881,1671.75,26.9292,0.0092268,0.6920622,1.8916009999999999,24.24204,0.01014948,0.76122072,2.0810951,26.666964,0.010241748,0.768136572,2.10004451,26.9094564
1672.0,0.010252,1672.0,0.768905,1672.0,2.09929,1672.0,26.9211,0.0092268,0.6923961000000001,1.888977,24.23547,0.01014948,0.7616834100000001,2.0778267,26.659827,0.010241748,0.768612141,2.09671167,26.9022627
1672.25,0.010252,1672.25,0.767951,1672.25,2.09595,1672.25,26.9312,0.0092268,0.6919191,1.8890269999999998,24.23,0.01014948,0.76120641,2.0782637,26.65199,0.010241748,0.7681351409999999,2.09718737,26.894189
1672.5,0.010252,1672.5,0.767474,1672.5,2.0969,1672.5,26.9173,0.0092268,0.6911082000000001,1.8864500000000002,24.23669,0.01014948,0.7602667200000001,2.075,26.661749,0.010241748,0.767182572,2.093855,26.9042549
1672.75,0.010252,1672.75,0.768428,1672.75,2.09833,1672.75,26.9121,0.0092268,0.6908219999999999,1.8873530000000003,24.22505,0.01014948,0.7598088,2.0759453000000003,26.648075000000002,0.010241748,0.76670748,2.09480453,26.8903775
1673.0,0.010252,1673.0,0.767951,1673.0,2.09404,1673.0,26.8968,0.0092268,0.6915375,1.8880679999999999,24.21936,0.01014948,0.76073895,2.0773037999999997,26.642825999999996,0.010241748,0.767659095,2.0962273799999998,26.885172599999997
1673.25,0.010252,1673.25,0.768189,1673.25,2.09547,1673.25,26.903,0.0092268,0.6911797000000001,1.8847790000000002,24.20774,0.01014948,0.76027387,2.0731139,26.627893999999998,0.010241748,0.767183287,2.0919473900000005,26.8699094
1673.5,0.010252,1673.5,0.767951,1673.5,2.09595,1673.5,26.8673,0.0092268,0.6913463,1.8859710000000003,24.20913,0.01014948,0.7605047300000001,2.0745201000000004,26.633612999999997,0.010241748,0.767420573,2.0933750100000004,26.876061299999996
1673.75,0.0107288,1673.75,0.768428,1673.75,2.09476,1673.75,26.8811,0.00927448,0.6912036,1.8862360000000002,24.18195,0.010154248000000001,0.76027626,2.0749786,26.598765,0.0102422248,0.7671835260000001,2.09385286,26.840446500000002
1674.0,0.0107288,1674.0,0.769858,1674.0,2.09356,1674.0,26.8701,0.00965592,0.6917282,1.885164,24.19189,0.010621512,0.76075802,2.0738004,26.612179,0.0107180712,0.767661002,2.0926640400000003,26.8542079
1674.25,0.010252,1674.25,0.768428,1674.25,2.09404,1674.25,26.8591,0.00960824,0.6927292,1.8842520000000003,24.18199,0.010616744,0.76214512,2.0726292,26.601289,0.0107175944,0.7690867120000001,2.0914669200000002,26.8432189
